TextSentence,EAFPath
Estoy misio pues no tengo dinero.,/home/ubuntu/repositories/datasets/PUCP_305/DINERO/DINERO_ORACION_2.eaf
"Uy, yo vi ahí a bastantes personas que se juntaron.",/home/ubuntu/repositories/datasets/PUCP_305/BASTANTE/BASTANTE_ORACION_1.eaf
"Uy, yo vi ahí a bastantes personas que se juntaron.",/home/ubuntu/repositories/datasets/PUCP_305/BASTANTE/BASTANTE_ORACION_1.eaf
"El y yo fuimos amigos de muchos años, fuimos buenos amigos.",/home/ubuntu/repositories/datasets/PUCP_305/AMIGO/AMIGO_ORACION_1.eaf
Se cruzan dos lanchas.,/home/ubuntu/repositories/datasets/PUCP_305/LANCHA/LANCHA_ORACION_1.eaf
Se cruzan dos lanchas.,/home/ubuntu/repositories/datasets/PUCP_305/LANCHA/LANCHA_ORACION_1.eaf
 ¿Vienes a ayudarme?Qué aburrido ,/home/ubuntu/repositories/datasets/PUCP_305/ABURRIDO/ABURRIDO_ORACION_4.eaf
"¿Cuántos gatos hay ahí? Increíble, son 16.",/home/ubuntu/repositories/datasets/PUCP_305/DIECISEIS/DIECISEIS_ORACION_3.eaf
Entreno duro en ese lugar deportivo.,/home/ubuntu/repositories/datasets/PUCP_305/HACER/HACER_ORACION_1.eaf
Entreno duro en ese lugar deportivo.,/home/ubuntu/repositories/datasets/PUCP_305/HACER/HACER_ORACION_1.eaf
Entreno duro en ese lugar deportivo.,/home/ubuntu/repositories/datasets/PUCP_305/HACER/HACER_ORACION_1.eaf
Mi mamá es delgada.,/home/ubuntu/repositories/datasets/PUCP_305/FLACO/FLACO_ORACION_2.eaf
Hay mucha gente interactuando hasta el amanecer.,/home/ubuntu/repositories/datasets/PUCP_305/AMANECER/AMANECER_ORACION_2.eaf
¿Cuántos pollos hay? Diecisiete.,/home/ubuntu/repositories/datasets/PUCP_305/DIECISIETE/DIECISIETE_ORACION_3.eaf
"Lo señalé y dije ""espera"", fui a buscar algo y encontré el recipente. Lo llevé y al señalar algo dentro del recipente, le dije que son dos para tí.",/home/ubuntu/repositories/datasets/PUCP_305/DOS/DOS_ORACION_1.eaf
"Lo señalé y dije ""espera"", fui a buscar algo y encontré el recipente. Lo llevé y al señalar algo dentro del recipente, le dije que son dos para tí.",/home/ubuntu/repositories/datasets/PUCP_305/DOS/DOS_ORACION_1.eaf
"Lo señalé y dije ""espera"", fui a buscar algo y encontré el recipente. Lo llevé y al señalar algo dentro del recipente, le dije que son dos para tí.",/home/ubuntu/repositories/datasets/PUCP_305/DOS/DOS_ORACION_1.eaf
La cantidad de las gallinas es 18,/home/ubuntu/repositories/datasets/PUCP_305/DIECIOCHO/DIECIOCHO_ORACION_2.eaf
Mañana en la mañana tempranito vamos a correr (trotar),/home/ubuntu/repositories/datasets/PUCP_305/CORRER/CORRER_ORACION_1.eaf
Mañana en la mañana tempranito vamos a correr (trotar),/home/ubuntu/repositories/datasets/PUCP_305/CORRER/CORRER_ORACION_1.eaf
Mañana en la mañana tempranito vamos a correr (trotar),/home/ubuntu/repositories/datasets/PUCP_305/CORRER/CORRER_ORACION_1.eaf
Un día caminaba y compré pan,/home/ubuntu/repositories/datasets/PUCP_305/DIA/DIA_ORACION_1.eaf
"Ya están los grupos. No debe faltar ninguno, todos deben ser iguales",/home/ubuntu/repositories/datasets/PUCP_305/IGUAL/IGUAL_ORACION_7.eaf
"Ya están los grupos. No debe faltar ninguno, todos deben ser iguales",/home/ubuntu/repositories/datasets/PUCP_305/IGUAL/IGUAL_ORACION_7.eaf
"Ah ya, comprendo.",/home/ubuntu/repositories/datasets/PUCP_305/ENTENDER/ENTENDER_ORACION_1.eaf
"Prestame la plata, ¿Puedes prestarme cincuenta?",/home/ubuntu/repositories/datasets/PUCP_305/CINCUENTA/CINCUENTA_ORACION_1.eaf
"Prestame la plata, ¿Puedes prestarme cincuenta?",/home/ubuntu/repositories/datasets/PUCP_305/CINCUENTA/CINCUENTA_ORACION_1.eaf
"Prestame la plata, ¿Puedes prestarme cincuenta?",/home/ubuntu/repositories/datasets/PUCP_305/CINCUENTA/CINCUENTA_ORACION_1.eaf
